,GJD-2450000,exptime,airmass,sky(ADU),dx(pix),dy(pix),fwhm(pix),peak(ADU),frame,flux(r=4.0),err(r=4.0),flux_comp(r=4.0),flux(r=6.0),err(r=6.0),flux_comp(r=6.0),flux(r=8.0),err(r=8.0),flux_comp(r=8.0),flux(r=10.0),err(r=10.0),flux_comp(r=10.0),flux(r=12.0),err(r=12.0),flux_comp(r=12.0),flux(r=14.0),err(r=14.0),flux_comp(r=14.0),flux(r=16.0),err(r=16.0),flux_comp(r=16.0),flux(r=18.0),err(r=18.0),flux_comp(r=18.0),Unnamed: 33
70,9206.799073999999,120.0,1.1944,560.5,-0.045,-1.145,4.36,113771.5,ogg2m001-ep03-20201222-0121-e91,1.0398530000000001,0.001257,3478764,1.002324,0.001165,4243246,1.001396,0.001165,4427202,1.001196,0.0011949999999999999,4521087,1.00086,0.0012369999999999998,4576458,1.0012290000000001,0.001297,4611741,1.001305,0.0013570000000000001,4637115,1.001431,0.001424,4657075,
71,9206.800524,120.0,1.1914,560.8,-0.009000000000000001,-1.358,4.56,113825.2,ogg2m001-ep03-20201222-0122-e91,1.0,0.001221,3557666,1.001011,0.001169,4216582,1.001336,0.001167,4414394,1.0015180000000001,0.0011970000000000001,4515688,1.001507,0.001239,4574292,1.00178,0.001299,4611914,1.0028780000000002,0.0013599999999999999,4637977,1.0035129999999999,0.001428,4659227,
72,9206.801975,120.0,1.1885,559.2,-0.667,-0.943,4.22,113710.8,ogg2m001-ep03-20201222-0123-e91,1.03224,0.001247,3514525,1.003349,0.001167,4244470,1.003366,0.001167,4427671,1.0034049999999999,0.001198,4523414,1.003321,0.001241,4578988,1.003309,0.001301,4615006,1.003291,0.001362,4641750,1.003265,0.00143,4662506,
73,9206.803414,120.0,1.1858,562.6,-0.023,-1.511,4.92,113756.0,ogg2m001-ep03-20201222-0124-e91,1.011105,0.0012380000000000002,3495929,1.00156,0.0011710000000000002,4207452,1.001898,0.00117,4409881,1.001709,0.001199,4513386,1.0017559999999999,0.001242,4572741,1.002327,0.001303,4610876,1.0030940000000002,0.0013650000000000001,4637755,1.003219,0.001433,4658670,
74,9206.804864,120.0,1.1831,561.1,-0.188,-1.3119999999999998,4.72,113746.9,ogg2m001-ep03-20201222-0125-e91,1.012767,0.001236,3507246,0.99921,0.001165,4231713,0.999548,0.001164,4425457,0.9994120000000001,0.001194,4523381,0.9997159999999999,0.0012369999999999998,4579706,0.999043,0.001297,4616286,0.9990950000000001,0.0013570000000000001,4642456,0.999223,0.001425,4663098,
75,9206.806314,120.0,1.1804,558.0,-0.22399999999999998,-1.3880000000000001,4.77,113474.3,ogg2m001-ep03-20201222-0126-e91,0.979759,0.001224,3475921,0.9999239999999999,0.001181,4134142,0.999965,0.001175,4368821,0.999531,0.0012029999999999999,4486686,0.99925,0.001245,4554938,0.998983,0.0013050000000000002,4598653,0.9993540000000001,0.001366,4629997,0.9995200000000001,0.001434,4653960,
76,9206.807765000001,120.0,1.1779,556.8,-0.4,-1.4180000000000001,4.73,113712.4,ogg2m001-ep03-20201222-0127-e91,0.9919950000000001,0.00124,3419301,0.9988290000000001,0.00118,4123470,0.9996370000000001,0.001173,4358474,0.999397,0.001199,4478342,0.99911,0.00124,4548577,0.998384,0.0012980000000000001,4594339,0.998642,0.0013570000000000001,4627322,0.9992129999999999,0.001423,4651786,
77,9206.809215000001,120.0,1.1754,556.0,-0.136,-1.584,4.57,113770.4,ogg2m001-ep03-20201222-0128-e91,0.999835,0.0012369999999999998,3461680,0.9987,0.001174,4166039,0.998859,0.00117,4386555,0.998755,0.001198,4498439,0.998209,0.00124,4563249,0.9978739999999999,0.0013,4605357,0.997866,0.0013599999999999999,4635896,0.997726,0.001428,4659977,
78,9206.810665,120.0,1.173,557.6,-0.28,-1.624,4.48,113744.8,ogg2m001-ep03-20201222-0129-e91,1.017324,0.00124,3499342,1.0019280000000002,0.001169,4212902,1.002283,0.001167,4408282,1.002214,0.001196,4510252,1.001267,0.0012380000000000002,4570901,1.0003819999999999,0.001297,4609842,1.0001120000000001,0.001356,4638047,1.0003790000000001,0.001423,4660758,
79,9206.812104,120.0,1.1707,556.0,-0.431,-1.4969999999999999,4.73,113733.4,ogg2m001-ep03-20201222-0130-e91,0.9988309999999999,0.001234,3473158,1.000964,0.001175,4161288,1.001303,0.00117,4382188,1.001054,0.0011970000000000001,4495680,1.000054,0.0012369999999999998,4561616,0.999901,0.001295,4604403,0.9999540000000001,0.001354,4635517,1.0002209999999998,0.0014199999999999998,4659372,
80,9206.813554,120.0,1.1685,547.9,-0.418,-1.755,4.56,113651.8,ogg2m001-ep03-20201222-0131-e91,0.998582,0.001233,3477957,1.0009620000000001,0.001174,4175761,1.000998,0.001169,4391822,1.000964,0.001198,4501355,1.000502,0.001239,4566052,0.999927,0.0012980000000000001,4607759,1.0001799999999998,0.001358,4637750,1.0,0.001424,4661199,
81,9206.815003,120.0,1.1663,542.0,-0.313,-1.9969999999999999,4.67,113679.4,ogg2m001-ep03-20201222-0132-e91,0.9832489999999999,0.0012380000000000002,3400187,1.0004389999999999,0.001185,4090973,1.001411,0.001176,4341872,1.0013670000000001,0.001201,4468728,1.001456,0.001241,4542037,1.001191,0.0012980000000000001,4590498,1.001989,0.0013570000000000001,4624432,1.0015889999999998,0.001423,4650528,
82,9206.816452,120.0,1.1642,535.3,-0.39299999999999996,-1.761,4.35,113743.6,ogg2m001-ep03-20201222-0133-e91,1.0029540000000001,0.001234,3478077,1.0011139999999998,0.001172,4169864,1.001168,0.001167,4385641,1.00072,0.001193,4498086,0.9997030000000001,0.001232,4563700,0.9991770000000001,0.001288,4607074,0.999207,0.0013460000000000002,4638001,0.9994129999999999,0.00141,4662449,
83,9206.817901,120.0,1.1622,532.7,-0.308,-1.696,4.39,113772.1,ogg2m001-ep03-20201222-0134-e91,0.9852479999999999,0.001227,3466370,0.99976,0.001175,4148549,1.0000930000000001,0.001168,4379542,1.0001280000000001,0.0011949999999999999,4496854,0.999866,0.001235,4564360,0.9993209999999999,0.001292,4608877,1.000214,0.00135,4640295,1.000897,0.001416,4664445,
84,9206.81935,120.0,1.1603,532.4,-0.551,-1.732,4.36,113722.0,ogg2m001-ep03-20201222-0135-e91,0.998236,0.0012259999999999999,3511642,1.000127,0.001169,4189652,0.999843,0.001164,4401131,0.9995430000000001,0.001191,4508881,0.999252,0.001231,4572152,0.9989600000000001,0.001289,4612765,0.9992340000000001,0.001347,4641409,0.999374,0.001413,4663369,
85,9206.820799,120.0,1.1584,532.2,-0.34700000000000003,-2.469,4.77,113656.7,ogg2m001-ep03-20201222-0136-e91,0.974267,0.00123,3413033,0.998425,0.001182,4097991,0.999245,0.001172,4351415,0.999123,0.0011970000000000001,4478616,0.9990959999999999,0.001236,4551536,0.9983920000000001,0.0012929999999999999,4599341,0.9981049999999999,0.001351,4632812,0.998704,0.001417,4658189,
86,9206.822248,120.0,1.1566,537.3,-0.42,-2.207,4.7,113593.6,ogg2m001-ep03-20201222-0137-e91,0.978568,0.001227,3440607,1.000071,0.001181,4113916,1.000586,0.001172,4357495,1.000197,0.001198,4481673,1.000063,0.0012380000000000002,4554169,1.000016,0.001295,4600767,1.0001209999999998,0.001353,4634420,1.000349,0.001419,4660465,
87,9206.823697,120.0,1.1549,541.5,-0.47600000000000003,-2.34,5.07,113607.6,ogg2m001-ep03-20201222-0138-e91,0.972261,0.001253,3286430,0.9987450000000001,0.001194,4021945,0.9991450000000001,0.001178,4309898,0.998265,0.0012,4452958,0.99766,0.0012380000000000002,4535319,0.997058,0.001294,4587758,0.9970600000000001,0.001352,4625289,0.9972260000000001,0.001417,4653578,
88,9206.825147,120.0,1.1532,548.8,-0.40299999999999997,-2.195,4.97,113627.9,ogg2m001-ep03-20201222-0139-e91,0.9687020000000001,0.001242,3334878,0.999007,0.001192,4042153,0.999366,0.001179,4319378,0.999026,0.001202,4459225,0.9983479999999999,0.001241,4540682,0.9980100000000001,0.001299,4592718,0.9975620000000001,0.0013570000000000001,4630006,0.997024,0.001424,4657430,
